0.2	0.4	8	4	0.0815	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.6	2	0.0815"
0.2	0.4	8	5	0.4187	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	2	0.44	0.222	1	0.4187"
0.2	0.4	8	6	0.1004	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.3	1	0.1004"
0.2	0.4	8	7	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0.2	0.4	8	8	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	2	1.0"
0.2	0.4	8	9	0.3016	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	2	0.4	0.2	1	0.3016"
0.2	0.4	8	10	0.0691	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.6	1	0.0691"
0.2	0.4	9	1	0.6551	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.6551"
0.2	0.4	9	2	0.6898	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	1	0.2	0.2	1	0.6898"
0.2	0.4	9	3	4.02e-06	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	11	2.2	0.56	2	4.02e-06"
0.2	0.4	9	4	0.006	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	5	1.0	0.5	1	0.006"
0.2	0.4	9	5	0.0994	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	3	0.67	0.333	1	0.0994"
0.2	0.4	9	6	0.0703	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	3	0.67	0.333	1	0.0703"
0.2	0.4	9	7	0.00088	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	6	1.2	0.4	1	0.00088"
0.2	0.4	9	8	0.6434	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	1	0.22	0.222	1	0.6434"
0.2	0.4	9	9	0.6337	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.2	3	0.6337"
0.2	0.4	9	10	0.3096	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.3	2	0.3096"
0.2	0.4	10	1	0.0027	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	11	2.2	0.6	4	0.0027"
0.2	0.4	10	2	0.0095	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	5	1.0	0.4	1	0.0095"
0.2	0.4	10	3	1.0	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	0	0.0	0.0	1	1.0"
0.2	0.4	10	4	0.0692	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.4	2	0.0692"
0.2	0.4	10	5	0.0435	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.5	1	0.0435"
0.2	0.4	10	6	0.473	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	1	0.22	0.222	1	0.473"
0.2	0.4	10	7	0.0488	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.5	1	0.0488"
0.2	0.4	10	8	0.0016	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	9	1.8	0.45	3	0.0016"
0.2	0.4	10	9	0.1061	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	4	0.8	0.5	2	0.1061"
0.2	0.4	10	10	0.2072	https://string-db.org/api/tsv-no-header/ppi_enrichment	"10	3	0.6	0.3	2	0.2072"
0.4	0.6	1	1	0.0063	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	5	1.11	0.463	1	0.0063"
0.4	0.6	1	2	0.0011	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	10	2.22	0.6	3	0.0011"
0.4	0.6	1	3	0.1842	https://string-db.org/api/tsv-no-header/ppi_enrichment	"8	2	0.5	0.25	1	0.1842"
0.4	0.6	1	4	0.0064	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	6	1.33	0.444	2	0.0064"
0.4	0.6	1	5	0.1082	https://string-db.org/api/tsv-no-header/ppi_enrichment	"8	4	1.0	0.417	2	0.1082"
0.4	0.6	1	6	0.098	https://string-db.org/api/tsv-no-header/ppi_enrichment	"9	3	0.67	0.444	1	0.098"
